set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0004430	4	GO:0035005	3	12	0.0292602040816327	7.98516144741331e-28	2.46800026260412	1-phosphatidylinositol 4-kinase activity	1-phosphatidylinositol-4-phosphate 3-kinase activity
GO:0030049	10	GO:0031672	8	18	0.225612244897959	2.893273703079e-28	2.46758327589295	muscle filament sliding	A band
GO:1990253	9	GO:1990877	10	20	0.294489795918367	7.4733356133913e-30	2.46379709117588	cellular response to leucine starvation	FNIP-folliculin RagC/D GAP
GO:0008440	4	GO:0052659	5	12	0.0336734693877551	4.30149471065042e-27	2.46016806333674	inositol-1,4,5-trisphosphate 3-kinase activity	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity
GO:0010463	9	GO:0042813	12	19	0.26530612244898	7.1891648163501e-29	2.45964534771934	mesenchymal cell proliferation	Wnt receptor activity
GO:0004366	4	GO:0019563	4	12	0.034030612244898	4.88044054436106e-27	2.45953794753662	glycerol-3-phosphate O-acyltransferase activity	glycerol catabolic process
GO:0034458	3	GO:0071028	8	14	0.100178571428571	1.07112781482249e-25	2.45947418387724	3'-5' RNA helicase activity	nuclear mRNA surveillance
GO:0000460	7	GO:0071035	6	15	0.133290816326531	5.02629137034395e-26	2.45939421773199	maturation of 5.8S rRNA	nuclear polyadenylation-dependent rRNA catabolic process
GO:0000460	7	GO:0071038	6	15	0.133290816326531	5.02629137034395e-26	2.45939421773199	maturation of 5.8S rRNA	TRAMP-dependent tRNA surveillance pathway
GO:0000015	3	GO:0004082	4	12	0.034515306122449	5.76519476828456e-27	2.45868366982351	phosphopyruvate hydratase complex	bisphosphoglycerate mutase activity
GO:0004082	4	GO:0004634	3	12	0.034515306122449	5.76519476828456e-27	2.45868366982351	bisphosphoglycerate mutase activity	phosphopyruvate hydratase activity
GO:0010133	3	GO:0055129	5	12	0.0351530612244898	7.19664023421812e-27	2.45756115937253	proline catabolic process to glutamate	L-proline biosynthetic process
GO:0003873	4	GO:0005945	3	12	0.0358163265306122	8.97595552899231e-27	2.4563955985241	6-phosphofructo-2-kinase activity	6-phosphofructokinase complex
GO:0003872	3	GO:0003873	4	12	0.0358163265306122	8.97595552899231e-27	2.4563955985241	6-phosphofructokinase activity	6-phosphofructo-2-kinase activity
GO:0034366	6	GO:0060228	3	13	0.0698469387755102	1.41733614260897e-25	2.45504302839657	spherical high-density lipoprotein particle	phosphatidylcholine-sterol O-acyltransferase activator activity
GO:0003839	3	GO:0103068	4	12	0.036734693877551	1.2151404050205e-26	2.4547848479022	gamma-glutamylcyclotransferase activity	leukotriene C4 gamma-glutamyl transferase activity
GO:0006000	5	GO:0030388	3	12	0.0368112244897959	1.24931096003611e-26	2.45465078089681	fructose metabolic process	fructose 1,6-bisphosphate metabolic process
GO:0005579	7	GO:1902686	2	12	0.0369897959183673	1.32378977789872e-26	2.45433805475045	membrane attack complex	mitochondrial outer membrane permeabilization involved in programmed cell death
GO:0008440	4	GO:0052658	5	12	0.0370408163265306	1.34580442381538e-26	2.45424872931903	inositol-1,4,5-trisphosphate 3-kinase activity	inositol-1,4,5-trisphosphate 5-phosphatase activity
GO:1990130	4	GO:1990877	9	18	0.23765306122449	7.29276066324176e-28	2.4532650585528	GATOR1 complex	FNIP-folliculin RagC/D GAP
GO:0006003	4	GO:0070095	4	12	0.0377551020408163	1.69136309763865e-26	2.4529993333261	fructose 2,6-bisphosphate metabolic process	fructose-6-phosphate binding
GO:0004331	4	GO:0070095	4	12	0.0377551020408163	1.69136309763865e-26	2.4529993333261	fructose-2,6-bisphosphate 2-phosphatase activity	fructose-6-phosphate binding
GO:0003839	3	GO:1901750	6	12	0.038265306122449	1.98603493365695e-26	2.4521082306551	gamma-glutamylcyclotransferase activity	leukotriene D4 biosynthetic process
GO:0003839	3	GO:0036374	6	12	0.038265306122449	1.98603493365695e-26	2.4521082306551	gamma-glutamylcyclotransferase activity	glutathione hydrolase activity
GO:0000813	10	GO:0051469	5	17	0.205714285714286	4.89863959842895e-27	2.4515203212404	ESCRT I complex	vesicle fusion with vacuole
GO:0000813	10	GO:0061763	5	17	0.205714285714286	4.89863959842895e-27	2.4515203212404	ESCRT I complex	multivesicular body-lysosome fusion
GO:0000813	10	GO:0000815	5	17	0.205714285714286	4.89863959842895e-27	2.4515203212404	ESCRT I complex	ESCRT III complex
GO:0000813	10	GO:1904930	5	17	0.205714285714286	4.89863959842895e-27	2.4515203212404	ESCRT I complex	amphisome membrane
GO:0008250	14	GO:0106073	2	14	0.106607142857143	2.54329792523956e-25	2.44978067827055	oligosaccharyltransferase complex	dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity
GO:0004687	4	GO:0032036	6	12	0.0397959183673469	3.17521753223975e-26	2.44944150850358	myosin light chain kinase activity	myosin heavy chain binding
GO:0006002	7	GO:0047617	10	15	0.142602040816327	1.37195926800044e-25	2.44629964729258	fructose 6-phosphate metabolic process	fatty acyl-CoA hydrolase activity
GO:0033693	3	GO:0035253	10	12	0.0420918367346939	6.21105589266175e-26	2.44545981934837	neurofilament bundle assembly	ciliary rootlet
GO:0019372	7	GO:0097267	4	12	0.0425	6.9709903638174e-26	2.44475425869014	lipoxygenase pathway	omega-hydroxylase P450 pathway
GO:0019372	7	GO:0052869	4	12	0.0425	6.9709903638174e-26	2.44475425869014	lipoxygenase pathway	arachidonate omega-hydroxylase activity
GO:0034625	6	GO:0102158	4	12	0.0426530612244898	7.27726933895126e-26	2.44448985126323	fatty acid elongation, monounsaturated fatty acid	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase activity
GO:0034626	6	GO:0102158	4	12	0.0426530612244898	7.27726933895126e-26	2.44448985126323	fatty acid elongation, polyunsaturated fatty acid	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase activity
GO:0009922	6	GO:0102158	4	12	0.0426530612244898	7.27726933895126e-26	2.44448985126323	fatty acid elongase activity	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase activity
GO:0006000	6	GO:0070061	3	12	0.0427040816326531	7.38207013375961e-26	2.44440173698712	fructose metabolic process	fructose binding
GO:0002159	5	GO:0045295	8	13	0.0774489795918367	5.39133656871187e-25	2.44281998271189	desmosome assembly	gamma-catenin binding
GO:0019372	7	GO:0102033	5	12	0.04375	9.85968454381839e-26	2.4425977622546	lipoxygenase pathway	long-chain fatty acid omega-hydroxylase activity
GO:0000221	5	GO:0061795	3	12	0.0451020408163265	1.41885747458563e-25	2.44027246032414	vacuolar proton-transporting V-type ATPase, V1 domain	Golgi lumen acidification
GO:0038098	3	GO:0070700	9	12	0.0454081632653061	1.53839897562589e-25	2.43974701594948	sequestering of BMP from receptor via BMP binding	BMP receptor binding
GO:0030991	7	GO:0097731	5	13	0.0795918367346939	7.6721901873729e-25	2.4394116519409	intraciliary transport particle A	9+0 non-motile cilium
GO:0035253	10	GO:0099160	4	12	0.0463010204081633	1.941738144531e-25	2.43821665239833	ciliary rootlet	postsynaptic intermediate filament cytoskeleton
GO:0036157	8	GO:0060285	10	13	0.0803571428571429	8.68237076238199e-25	2.43819828324363	outer dynein arm	cilium-dependent cell motility
GO:0042043	12	GO:0097118	3	12	0.0473469387755102	2.53622386734233e-25	2.43642806036963	neurexin family protein binding	neuroligin clustering involved in postsynaptic membrane assembly
GO:0019372	7	GO:0042361	5	12	0.0475	2.63600784296711e-25	2.43616668678608	lipoxygenase pathway	menaquinone catabolic process
GO:0034440	6	GO:0097267	4	12	0.0477040816326531	2.7746490825486e-25	2.43581833593036	lipid oxidation	omega-hydroxylase P450 pathway
GO:0034440	6	GO:0052869	4	12	0.0477040816326531	2.7746490825486e-25	2.43581833593036	lipid oxidation	arachidonate omega-hydroxylase activity
GO:0006562	4	GO:0055129	5	12	0.0486734693877551	3.52907362202008e-25	2.43416596280583	proline catabolic process	L-proline biosynthetic process
GO:0016560	3	GO:0016562	5	12	0.04875	3.59598479558772e-25	2.434035673359	protein import into peroxisome matrix, docking	protein import into peroxisome matrix, receptor recycling
GO:0010248	8	GO:1903278	3	12	0.0489030612244898	3.73330621203475e-25	2.43377516504253	establishment or maintenance of transmembrane electrochemical gradient	positive regulation of sodium ion export across plasma membrane
GO:0034440	6	GO:0102033	5	12	0.0491071428571429	3.9238759847386e-25	2.43342796690313	lipid oxidation	long-chain fatty acid omega-hydroxylase activity
GO:0000930	6	GO:0000931	5	12	0.0492857142857143	4.09789063900466e-25	2.43312430555559	gamma-tubulin complex	gamma-tubulin ring complex
GO:0051122	8	GO:0097267	4	12	0.0494387755102041	4.25264204022395e-25	2.43286412610445	hepoxilin biosynthetic process	omega-hydroxylase P450 pathway
GO:0051122	8	GO:0052869	4	12	0.0494387755102041	4.25264204022395e-25	2.43286412610445	hepoxilin biosynthetic process	arachidonate omega-hydroxylase activity
GO:0004052	3	GO:0006690	8	12	0.0497959183673469	4.63476993061127e-25	2.43225740541466	arachidonate 12(S)-lipoxygenase activity	icosanoid metabolic process
GO:0008417	9	GO:0030259	7	15	0.153520408163265	4.10680292752847e-25	2.43124170982732	fucosyltransferase activity	lipid glycosylation
GO:0051122	8	GO:0102033	5	12	0.0508928571428571	6.01375310655997e-25	2.43039709050953	hepoxilin biosynthetic process	long-chain fatty acid omega-hydroxylase activity
GO:0019372	7	GO:0042376	6	12	0.05125	6.5380298829402e-25	2.42979244041508	lipoxygenase pathway	phylloquinone catabolic process
GO:0004758	5	GO:1900060	3	11	0.0168367346938776	7.60288529685775e-28	2.42973503924006	serine C-palmitoyltransferase activity	negative regulation of ceramide biosynthetic process
GO:0006690	8	GO:2001303	3	12	0.0513520408163265	6.69533117506526e-25	2.4296197762959	icosanoid metabolic process	lipoxin A4 biosynthetic process
GO:0006690	8	GO:0016165	3	12	0.0513520408163265	6.69533117506526e-25	2.4296197762959	icosanoid metabolic process	linoleate 13S-lipoxygenase activity
GO:0006690	8	GO:0050473	3	12	0.0513520408163265	6.69533117506526e-25	2.4296197762959	icosanoid metabolic process	arachidonate 15-lipoxygenase activity
GO:0006942	8	GO:0030049	10	18	0.259285714285714	3.42791898220427e-27	2.42823379515929	regulation of striated muscle contraction	muscle filament sliding
GO:0000460	6	GO:0034475	7	14	0.121377551020408	1.54291488711581e-24	2.42799013782867	maturation of 5.8S rRNA	U4 snRNA 3'-end processing
GO:0034440	6	GO:0042361	5	12	0.0533163265306123	1.04861235021096e-24	2.42630402207258	lipid oxidation	menaquinone catabolic process
GO:0004439	7	GO:0016303	3	12	0.0538010204081633	1.16838034292505e-24	2.4254881880091	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	1-phosphatidylinositol-3-kinase activity
GO:0004439	7	GO:0035005	3	12	0.0538010204081633	1.16838034292505e-24	2.4254881880091	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	1-phosphatidylinositol-4-phosphate 3-kinase activity
GO:0042813	12	GO:0061303	8	17	0.228571428571429	2.87464085073101e-26	2.42367232669315	Wnt receptor activity	cornea development in camera-type eye
GO:0016446	8	GO:0030983	7	12	0.055	1.52044197786544e-24	2.42347402757612	somatic hypermutation of immunoglobulin genes	mismatched DNA binding
GO:0004970	8	GO:2000311	13	15	0.159540816326531	7.27175890192444e-25	2.42307124357388	glutamate-gated receptor activity	regulation of AMPA receptor activity
GO:0042361	5	GO:0051122	8	12	0.0552551020408163	1.60688192177532e-24	2.42304620743402	menaquinone catabolic process	hepoxilin biosynthetic process
GO:0008331	11	GO:2000311	13	18	0.265	5.04768498472484e-27	2.42176426730554	high voltage-gated calcium channel activity	regulation of AMPA receptor activity
GO:0006000	5	GO:0006002	5	12	0.0566326530612245	2.15658290550274e-24	2.42074035298112	fructose metabolic process	fructose 6-phosphate metabolic process
GO:0031087	5	GO:0071044	7	12	0.0569387755102041	2.30005417806385e-24	2.42022894032556	deadenylation-independent decapping of nuclear-transcribed mRNA	histone mRNA catabolic process
GO:0000813	10	GO:0045324	5	16	0.197142857142857	2.06691000108411e-25	2.41948784048053	ESCRT I complex	late endosome to vacuole transport
GO:0034440	6	GO:0042376	6	12	0.0575255102040816	2.59974766702434e-24	2.41924974502838	lipid oxidation	phylloquinone catabolic process
GO:0016560	3	GO:0045046	5	12	0.0586989795918367	3.30903825767095e-24	2.41729533306943	protein import into peroxisome matrix, docking	protein import into peroxisome membrane
GO:0016561	3	GO:0045046	5	12	0.0586989795918367	3.30903825767095e-24	2.41729533306943	protein import into peroxisome matrix, translocation	protein import into peroxisome membrane
GO:0044721	3	GO:0045046	5	12	0.0586989795918367	3.30903825767095e-24	2.41729533306943	protein import into peroxisome matrix, substrate release	protein import into peroxisome membrane
GO:0042376	6	GO:0051122	8	12	0.0596173469387755	3.98326198428198e-24	2.41576947841176	phylloquinone catabolic process	hepoxilin biosynthetic process
GO:0001574	9	GO:0010706	4	11	0.0261734693877551	9.65827672352387e-26	2.41274826751953	ganglioside biosynthetic process	ganglioside biosynthetic process via lactosylceramide
GO:0045046	5	GO:1990429	3	12	0.0617091836734694	6.01348778061331e-24	2.41230592235621	protein import into peroxisome membrane	peroxisomal importomer complex
GO:0005655	6	GO:0097745	3	12	0.0620408163265306	6.4110026721145e-24	2.41175834603925	nucleolar ribonuclease P complex	mitochondrial tRNA 5'-end processing
GO:0005655	6	GO:0030678	3	12	0.0620408163265306	6.4110026721145e-24	2.41175834603925	nucleolar ribonuclease P complex	mitochondrial ribonuclease P complex
GO:0042813	12	GO:0061072	8	16	0.204081632653061	3.5715210327283e-25	2.41079217918087	Wnt receptor activity	iris morphogenesis
GO:0030259	7	GO:0036065	8	14	0.13530612244898	6.9695745510351e-24	2.40802759756337	lipid glycosylation	fucosylation
GO:0000221	5	GO:0048388	5	12	0.065	1.11833086511208e-23	2.40689059560852	vacuolar proton-transporting V-type ATPase, V1 domain	endosomal lumen acidification
GO:0046655	9	GO:0048703	6	13	0.101632653061224	1.80374982804185e-23	2.40525864524544	folic acid metabolic process	embryonic viscerocranium morphogenesis
GO:0004768	3	GO:0042761	12	12	0.0663265306122449	1.42339621412094e-23	2.40471911827905	stearoyl-CoA 9-desaturase activity	very long-chain fatty acid biosynthetic process
GO:0030131	4	GO:0036465	9	13	0.102142857142857	1.92416477113004e-23	2.40448690287971	clathrin adaptor complex	synaptic vesicle recycling
GO:0018812	7	GO:0034625	6	12	0.0668877551020408	1.57402988557407e-23	2.4038023805062	3-hydroxyacyl-CoA dehydratase activity	fatty acid elongation, monounsaturated fatty acid
GO:0018812	7	GO:0034626	6	12	0.0668877551020408	1.57402988557407e-23	2.4038023805062	3-hydroxyacyl-CoA dehydratase activity	fatty acid elongation, polyunsaturated fatty acid
GO:0009922	6	GO:0018812	7	12	0.0668877551020408	1.57402988557407e-23	2.4038023805062	fatty acid elongase activity	3-hydroxyacyl-CoA dehydratase activity
GO:0032958	10	GO:0052659	5	12	0.0683673469387755	2.04383261762138e-23	2.40139109613389	inositol phosphate biosynthetic process	inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity
GO:0004758	5	GO:0090156	5	11	0.0325510204081633	1.05705515589419e-24	2.40137102832233	serine C-palmitoyltransferase activity	intracellular sphingolipid homeostasis
GO:0001614	7	GO:0022849	6	12	0.0695918367346939	2.52621025464084e-23	2.39940162802719	purinergic nucleotide receptor activity	glutamate-gated calcium ion channel activity
GO:0004931	7	GO:0022849	6	12	0.0695918367346939	2.52621025464084e-23	2.39940162802719	extracellularly ATP-gated monoatomic cation channel activity	glutamate-gated calcium ion channel activity
GO:0045295	8	GO:0086073	6	13	0.106071428571429	3.13136844428997e-23	2.39857198138559	gamma-catenin binding	bundle of His cell-Purkinje myocyte adhesion involved in cell communication
GO:0070198	7	GO:0098505	4	11	0.0347959183673469	2.19687221545551e-24	2.39740856006893	protein localization to chromosome, telomeric region	G-rich strand telomeric DNA binding
GO:0003836	5	GO:0008417	9	15	0.180612244897959	4.58349051889635e-24	2.39518210281245	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	fucosyltransferase activity
GO:0030125	9	GO:0032051	4	11	0.0365051020408163	3.71708436567161e-24	2.394406208546	clathrin vesicle coat	clathrin light chain binding
GO:0006776	6	GO:0052650	7	12	0.0729591836734694	4.4399706977797e-23	2.39395871477341	vitamin A metabolic process	all-trans-retinol dehydrogenase (NADP+) activity
GO:0006901	3	GO:1990072	4	12	0.0739285714285714	5.16778021230654e-23	2.39239939874572	vesicle coating	TRAPPIII protein complex
GO:0045295	8	GO:0098911	7	13	0.111122448979592	5.70613847783832e-23	2.39103766121348	gamma-catenin binding	regulation of ventricular cardiac muscle cell action potential
GO:0003953	9	GO:0005149	10	11	0.0385714285714286	6.79850993844817e-24	2.39079310702089	NAD+ nucleosidase activity	interleukin-1 receptor binding
